sample_id,dest_filename,s3_path
HG02602,HG02602.m64043_210618_184604.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02602/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02602.m64043_210618_184604.dc.q20.fastq.gz
HG02602,HG02602.m84081_231119_015049_s1.hifi_reads.bc2083.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG02602/PacBio_HiFi/m84081_231119_015049_s1.hifi_reads.bc2083.bam
HG02602,HG02602.m84081_231119_022155_s2.hifi_reads.bc2083.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG02602/PacBio_HiFi/m84081_231119_022155_s2.hifi_reads.bc2083.bam
HG02602,HG02602.m84081_231119_025301_s3.hifi_reads.bc2083.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG02602/PacBio_HiFi/m84081_231119_025301_s3.hifi_reads.bc2083.bam
HG02615,HG02615.m64136_210528_171842.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02615/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02615.m64136_210528_171842.dc.q20.fastq.gz
HG02615,HG02615.m64136_210530_004827.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02615/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02615.m64136_210530_004827.dc.q20.fastq.gz
HG02615,HG02615.m64136_210531_083342.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02615/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02615.m64136_210531_083342.dc.q20.fastq.gz
HG02615,HG02615.m84081_231105_031800_s4.hifi_reads.default.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG02615/PacBio_HiFi/m84081_231105_031800_s4.hifi_reads.default.bam
HG02622,HG02622.m64043_200530_164723.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02622/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02622.m64043_200530_164723.dc.q20.fastq.gz
HG02622,HG02622.m64043_200601_191521.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02622/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02622.m64043_200601_191521.dc.q20.fastq.gz
HG02622,HG02622.m64043_200603_012738.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02622/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02622.m64043_200603_012738.dc.q20.fastq.gz
HG02622,HG02622.m64043_200604_075218.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02622/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02622.m64043_200604_075218.dc.q20.fastq.gz
HG02630,HG02630.m64043_200501_162248.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02630/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02630.m64043_200501_162248.dc.q20.fastq.gz
HG02630,HG02630.m64043_200502_223511.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02630/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02630.m64043_200502_223511.dc.q20.fastq.gz
HG02630,HG02630.m64043_200504_050026.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02630/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02630.m64043_200504_050026.dc.q20.fastq.gz
HG02630,HG02630.m64043_200505_112554.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02630/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02630.m64043_200505_112554.dc.q20.fastq.gz
HG02647,HG02647.m54329U_210604_200442.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02647/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02647.m54329U_210604_200442.dc.q20.fastq.gz
HG02647,HG02647.m64076_210527_231639.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02647/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02647.m64076_210527_231639.dc.q20.fastq.gz
HG02647,HG02647.m64076_210530_192034.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02647/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02647.m64076_210530_192034.dc.q20.fastq.gz
HG02647,HG02647.m64076_210601_061523.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02647/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02647.m64076_210601_061523.dc.q20.fastq.gz
HG02647,HG02647.m84046_230707_202610_s3.hifi_reads.bc2060.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG02647/m84046_230707_202610_s3.hifi_reads.bc2060.bam
HG02668,HG02668.m54306Ue_210801_045414.hifi_reads.bam,s3://human-pangenomics/submissions/746FF75B-3C32-42AF-92BB-290BA92CF89A--RU_Y2_HIFI/HG02668/m54306Ue_210801_045414.hifi_reads.bam
HG02668,HG02668.m54306Ue_210802_164702.hifi_reads.bam,s3://human-pangenomics/submissions/746FF75B-3C32-42AF-92BB-290BA92CF89A--RU_Y2_HIFI/HG02668/m54306Ue_210802_164702.hifi_reads.bam
HG02668,HG02668.m54306Ue_210804_021745.hifi_reads.bam,s3://human-pangenomics/submissions/746FF75B-3C32-42AF-92BB-290BA92CF89A--RU_Y2_HIFI/HG02668/m54306Ue_210804_021745.hifi_reads.bam
HG02668,HG02668.m64055e_210810_194150.hifi_reads.bam,s3://human-pangenomics/submissions/746FF75B-3C32-42AF-92BB-290BA92CF89A--RU_Y2_HIFI/HG02668/m64055e_210810_194150.hifi_reads.bam
HG02668,HG02668.m84091_230804_170925_s2.hifi_reads.bc1010.bam,s3://human-pangenomics/submissions/4D90DDB8-2EAC-4DCA-9CCF-2A85C7CC96AD--RU_Y2_topoff/HG02668/hifi_reads/m84091_230804_170925_s2.hifi_reads.bc1010.bam
HG02698,HG02698.m64043_210519_013026.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02698/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02698.m64043_210519_013026.dc.q20.fastq.gz
HG02698,HG02698.m64136_210514_184433.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02698/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02698.m64136_210514_184433.dc.q20.fastq.gz
HG02698,HG02698.m64136_210517_184202.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02698/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02698.m64136_210517_184202.dc.q20.fastq.gz
HG02698,HG02698.m84081_231105_021548_s2.hifi_reads.default.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG02698/PacBio_HiFi/m84081_231105_021548_s2.hifi_reads.default.bam
HG02717,HG02717.m64043_200403_163826.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02717/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02717.m64043_200403_163826.dc.q20.fastq.gz
HG02717,HG02717.m64043_200405_180950.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02717/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02717.m64043_200405_180950.dc.q20.fastq.gz
HG02717,HG02717.m64043_200407_002219.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02717/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02717.m64043_200407_002219.dc.q20.fastq.gz
HG02717,HG02717.m64043_200408_064651.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02717/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02717.m64043_200408_064651.dc.q20.fastq.gz
HG02717,HG02717.m64043_220603_180546.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02717/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02717.m64043_220603_180546.dc.q20.fastq.gz
HG02717,HG02717.m64136_220603_180611.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02717/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02717.m64136_220603_180611.dc.q20.fastq.gz
HG02723,HG02723.m64043_191221_024136.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02723/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02723.m64043_191221_024136.dc.q20.fastq.gz
HG02723,HG02723.m64043_191223_180311.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02723/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02723.m64043_191223_180311.dc.q20.fastq.gz
HG02723,HG02723.m64043_191225_001554.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02723/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02723.m64043_191225_001554.dc.q20.fastq.gz
HG02723,HG02723.m64043_191226_064057.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02723/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02723.m64043_191226_064057.dc.q20.fastq.gz
HG02723,HG02723.m84036_230317_175945_s2.hifi_reads.bc2012.bam,s3://human-pangenomics/submissions/548dd68a-3e67-44a6-8b39-954b7a8eb835--HPRC_REVIO_EA_2023/bc2012-HG02723/m84036_230317_175945_s2.hifi_reads.bc2012.bam
HG02723,HG02723.m84039_230303_012244_s3.hifi_reads.bc2012.bam,s3://human-pangenomics/submissions/548dd68a-3e67-44a6-8b39-954b7a8eb835--HPRC_REVIO_EA_2023/bc2012-HG02723/m84039_230303_012244_s3.hifi_reads.bc2012.bam
HG02723,HG02723.m84039_230314_213047_s2.hifi_reads.bc2012.bam,s3://human-pangenomics/submissions/548dd68a-3e67-44a6-8b39-954b7a8eb835--HPRC_REVIO_EA_2023/bc2012-HG02723/m84039_230314_213047_s2.hifi_reads.bc2012.bam
HG02723,HG02723.m84039_230316_193003_s2.hifi_reads.bc2012.bam,s3://human-pangenomics/submissions/548dd68a-3e67-44a6-8b39-954b7a8eb835--HPRC_REVIO_EA_2023/bc2012-HG02723/m84039_230316_193003_s2.hifi_reads.bc2012.bam
HG02735,HG02735.m54329U_211109_002533.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02735/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02735.m54329U_211109_002533.dc.q20.fastq.gz
HG02735,HG02735.m54329U_211204_121716.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02735/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02735.m54329U_211204_121716.dc.q20.fastq.gz
HG02735,HG02735.m54329U_211209_115915.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02735/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02735.m54329U_211209_115915.dc.q20.fastq.gz
HG02735,HG02735.m64076_211209_102926.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02735/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02735.m64076_211209_102926.dc.q20.fastq.gz
HG02735,HG02735.m84046_230628_175536_s3.hifi_reads.bc2062.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG02735/m84046_230628_175536_s3.hifi_reads.bc2062.bam
HG02735,HG02735.m84046_230703_225306_s4.hifi_reads.bc2062.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG02735/m84046_230703_225306_s4.hifi_reads.bc2062.bam
HG02735,HG02735.m84046_230707_192442_s1.hifi_reads.bc2062.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG02735/m84046_230707_192442_s1.hifi_reads.bc2062.bam
HG02735,HG02735.m84046_230711_230656_s2.hifi_reads.bc2062.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG02735/m84046_230711_230656_s2.hifi_reads.bc2062.bam
HG02738,HG02738.m64076_210706_214544.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02738.m64076_210706_214544.dc.q20.fastq.gz
HG02738,HG02738.m64076_210711_102225.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02738.m64076_210711_102225.dc.q20.fastq.gz
HG02738,HG02738.m64076_210714_200553.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02738.m64076_210714_200553.dc.q20.fastq.gz
HG02738,HG02738.m64076_210718_085619.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG02738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02738.m64076_210718_085619.dc.q20.fastq.gz
HG02738,HG02738.m84046_230623_213746_s2.hifi_reads.default.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG02738/m84046_230623_213746_s2.hifi_reads.default.bam
HG02738,HG02738.m84046_230628_182559_s4.hifi_reads.default.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG02738/m84046_230628_182559_s4.hifi_reads.default.bam
HG02809,HG02809.m64043_210723_184340.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02809/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02809.m64043_210723_184340.dc.q20.fastq.gz
HG02809,HG02809.m64043_210725_053930.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02809/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02809.m64043_210725_053930.dc.q20.fastq.gz
HG02809,HG02809.m64043_210726_163819.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02809/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02809.m64043_210726_163819.dc.q20.fastq.gz
HG02809,HG02809.m64043_210728_163353.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02809/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02809.m64043_210728_163353.dc.q20.fastq.gz
HG02809,HG02809.m84081_231117_193129_s1.hifi_reads.bc2089.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG02809/PacBio_HiFi/m84081_231117_193129_s1.hifi_reads.bc2089.bam
HG02809,HG02809.m84081_231117_201125_s2.hifi_reads.bc2089.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG02809/PacBio_HiFi/m84081_231117_201125_s2.hifi_reads.bc2089.bam
HG02809,HG02809.m84081_231117_204232_s3.hifi_reads.bc2089.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG02809/PacBio_HiFi/m84081_231117_204232_s3.hifi_reads.bc2089.bam
HG02818,HG02818.m64043_200206_173947.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02818/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02818.m64043_200206_173947.dc.q20.fastq.gz
HG02818,HG02818.m64043_200207_235213.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02818/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02818.m64043_200207_235213.dc.q20.fastq.gz
HG02818,HG02818.m64043_200209_061852.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02818/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02818.m64043_200209_061852.dc.q20.fastq.gz
HG02818,HG02818.m64043_200314_004623.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02818/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02818.m64043_200314_004623.dc.q20.fastq.gz
HG02818,HG02818.m64043_200315_071057.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02818/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02818.m64043_200315_071057.dc.q20.fastq.gz
HG02818,HG02818.m64043_200316_214923.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02818/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02818.m64043_200316_214923.dc.q20.fastq.gz
HG02818,HG02818.m64043_200318_040100.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02818/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02818.m64043_200318_040100.dc.q20.fastq.gz
HG02841,HG02841.m54306Ue_220326_050928.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02841/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02841.m54306Ue_220326_050928.dc.q20.fastq.gz
HG02841,HG02841.m54306Ue_220327_160600.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02841/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02841.m54306Ue_220327_160600.dc.q20.fastq.gz
HG02841,HG02841.m64330e_220407_180519.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02841/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02841.m64330e_220407_180519.dc.q20.fastq.gz
HG02841,HG02841.m64334e_220321_180258.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02841/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02841.m64334e_220321_180258.dc.q20.fastq.gz
HG02841,HG02841.m64334e_220412_183749.hifi_reads.bam,s3://human-pangenomics/submissions/A3D02676-D52B-4717-9312-73F78255BBB3--RU_Y3_HIFI/HG02841/m64334e_220412_183749.hifi_reads.bam
HG02841,HG02841.m84091_230905_192642_s1.hifi_reads.bc1015.bam,s3://human-pangenomics/submissions/B8BD83FD-2608-4494-AFD4-E63DC2376381--RU_Y3_topoff_redo/HG02841/hifi_reads/m84091_230905_192642_s1.hifi_reads.bc1015.bam
HG02841,HG02841.m84091_230905_195701_s2.hifi_reads.bc1015.bam,s3://human-pangenomics/submissions/B8BD83FD-2608-4494-AFD4-E63DC2376381--RU_Y3_topoff_redo/HG02841/hifi_reads/m84091_230905_195701_s2.hifi_reads.bc1015.bam
HG02841,HG02841.m84091_230905_202807_s3.hifi_reads.bc1015.bam,s3://human-pangenomics/submissions/B8BD83FD-2608-4494-AFD4-E63DC2376381--RU_Y3_topoff_redo/HG02841/hifi_reads/m84091_230905_202807_s3.hifi_reads.bc1015.bam
HG02886,HG02886.m64043_200410_214826.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02886/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02886.m64043_200410_214826.dc.q20.fastq.gz
HG02886,HG02886.m64043_200412_040054.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02886/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02886.m64043_200412_040054.dc.q20.fastq.gz
HG02886,HG02886.m64043_200413_102554.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02886/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02886.m64043_200413_102554.dc.q20.fastq.gz
HG02886,HG02886.m64043_200414_165107.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG02886/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02886.m64043_200414_165107.dc.q20.fastq.gz
HG02922,HG02922.m54329U_220816_182601.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02922/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02922.m54329U_220816_182601.dc.q20.fastq.gz
HG02922,HG02922.m54329U_220903_190900.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02922/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02922.m54329U_220903_190900.dc.q20.fastq.gz
HG02922,HG02922.m54329U_220905_144015.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02922/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02922.m54329U_220905_144015.dc.q20.fastq.gz
HG02922,HG02922.m54329U_220907_100858.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02922/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02922.m54329U_220907_100858.dc.q20.fastq.gz
